NPI,PROVIDER_FIRST_NAME,PROVIDER_LAST_NAME,SPECIALTY,DEPARTMENT,KP_REGION,FACILITY,PROVIDER_TYPE,DEA_NUMBER,LICENSE_STATE,HIRE_DATE,STATUS,PANEL_SIZE,ACCEPTS_NEW_PATIENTS
1277474537,Benjamin,Parker,Orthopedics,Orthopedics,HI,Moanalua Medical Center,RN,DEA9453133,CO,2010-03-29,ACTIVE,164,Y
1549393810,Frank,Garcia,Dermatology,Dermatology,MAS,Tysons Corner Medical Center,MD,DEA6218040,CO,2017-12-10,ACTIVE,1016,Y
1529082976,Rachel,Morris,Pulmonology,Pulmonology,MAS,Capitol Hill Medical Center,MD,DEA7005790,GA,2022-06-17,ACTIVE,299,Y
1127447455,Jeffrey,Stewart,OB/GYN,OB/GYN,SCAL,Los Angeles Medical Center,MD,DEA8108307,MD,2008-10-04,ACTIVE,926,Y
1061819644,Karen,Nguyen,Ophthalmology,Ophthalmology,GA,Crescent Center,MD,DEA6844804,CA,2017-12-04,ACTIVE,1350,Y
1994448480,Matthew,Phillips,Urology,Urology,HI,Moanalua Medical Center,PA,DEA8902620,HI,2019-02-11,ACTIVE,471,Y
1213255209,Katherine,Davis,Emergency Medicine,Emergency Medicine,GA,Crescent Center,PhD,DEA5931816,CA,2009-04-06,ACTIVE,907,Y
1292959376,John,Cruz,Oncology,Oncology,NW,Interstate Medical Office,PA,DEA5387769,OR,2006-01-09,INACTIVE,1470,Y
1826248490,Emily,Lee,Rheumatology,Rheumatology,MAS,Tysons Corner Medical Center,PA,DEA4233072,VA,2007-03-19,ACTIVE,1743,Y
1453134088,Karen,Edwards,Rheumatology,Rheumatology,NW,Westside Medical Center,MD,DEA9400298,MD,2012-12-01,ACTIVE,1299,Y
1684905829,Deborah,Jackson,Oncology,Oncology,NW,Sunnyside Medical Center,MD,DEA3566691,DC,2007-05-11,ACTIVE,1084,Y
1386950940,Edward,Jackson,Ophthalmology,Ophthalmology,GA,Crescent Center,RN,DEA9538524,WA,2010-12-12,ACTIVE,329,N
1016531804,Timothy,Adams,Neurology,Neurology,MID,Burke Medical Center,PhD,DEA6572813,DC,2017-09-01,ACTIVE,720,N
1041247709,Robert,Scott,Dermatology,Dermatology,MAS,Tysons Corner Medical Center,PA,DEA5629237,DC,2006-01-11,ACTIVE,853,N
1456472307,Ashley,Parker,Cardiology,Cardiology,SCAL,Los Angeles Medical Center,RN,DEA2426746,DC,2023-09-25,ACTIVE,912,Y
1531558160,Brandon,Davis,Internal Medicine,Internal Medicine,CO,Skyline Medical Center,PA,DEA4250629,HI,2014-02-05,ACTIVE,1311,Y
1521618353,Frank,Carter,ENT,ENT,CO,Franklin Medical Center,DO,DEA9413667,GA,2007-11-25,ACTIVE,1679,Y
1803103526,Stephanie,Flores,Dermatology,Dermatology,MID,Burke Medical Center,PA,DEA1442119,MD,2020-04-10,ACTIVE,1815,Y
1419060258,Emily,Ramirez,Pulmonology,Pulmonology,CO,Rock Creek Medical Office,MD,DEA4293542,CA,2023-05-28,ACTIVE,621,N
1267325475,Karen,Williams,Oncology,Oncology,MAS,Capitol Hill Medical Center,RN,DEA6088337,OR,2019-12-05,ACTIVE,2266,Y
1476584379,Nicole,Smith,Neurology,Neurology,MAS,Tysons Corner Medical Center,DO,DEA8066848,VA,2018-06-20,ACTIVE,2404,Y
1359003747,Nancy,Nguyen,Orthopedics,Orthopedics,HI,Maui Lani Medical Office,RN,DEA6451066,CO,2022-03-02,ACTIVE,930,Y
1391995367,Mary,Jackson,OB/GYN,OB/GYN,HI,Moanalua Medical Center,MD,DEA6182484,VA,2014-03-10,ACTIVE,1405,N
1428678824,Michelle,Roberts,OB/GYN,OB/GYN,NCAL,Fremont Medical Center,PA,DEA6224156,OR,2015-06-30,ACTIVE,1464,Y
1806198392,Nancy,Collins,OB/GYN,OB/GYN,MAS,Capitol Hill Medical Center,PA,DEA7325723,OR,2021-12-04,ACTIVE,2483,N
1164782293,Cynthia,Thompson,ENT,ENT,MAS,Tysons Corner Medical Center,RN,DEA3256889,HI,2010-01-20,ACTIVE,2277,Y
1390123054,Stephanie,Stewart,Orthopedics,Orthopedics,GA,Crescent Center,DO,DEA2215783,VA,2016-08-24,INACTIVE,398,Y
1447679909,Kimberly,Morris,Psychiatry,Psychiatry,MAS,Capitol Hill Medical Center,MD,DEA4637383,MD,2020-05-28,INACTIVE,123,Y
1071986114,Stephen,Jackson,Dermatology,Dermatology,SCAL,San Diego Medical Center,PA,DEA7353387,MD,2014-07-09,ACTIVE,1789,Y
1641393397,Emily,Gonzalez,Orthopedics,Orthopedics,HI,Maui Lani Medical Office,MD,DEA5274407,GA,2022-06-18,ACTIVE,2435,Y
1967980637,Emily,Taylor,Neurology,Neurology,NCAL,Santa Clara Medical Center,MD,DEA3696177,MD,2018-07-02,ACTIVE,2256,Y
1438980187,Mary,Hernandez,Radiology,Radiology,NCAL,Oakland Medical Center,MD,DEA5725988,CO,2013-04-21,ON_LEAVE,2272,Y
1064871239,Stephanie,Martin,Psychiatry,Psychiatry,HI,Maui Lani Medical Office,RN,DEA4137922,GA,2005-10-23,ACTIVE,118,Y
1292307662,Jason,Johnson,Gastroenterology,Gastroenterology,CO,Rock Creek Medical Office,NP,DEA4781527,GA,2007-10-26,ACTIVE,1685,N
1807860148,Joshua,Carter,Rheumatology,Rheumatology,HI,Moanalua Medical Center,MD,DEA5048788,MD,2015-09-23,ACTIVE,1957,N
1734981826,Amy,Anderson,Orthopedics,Orthopedics,SCAL,Fontana Medical Center,NP,DEA7867027,CO,2006-09-06,INACTIVE,1317,Y
1852923775,Kevin,Nelson,Rheumatology,Rheumatology,MAS,Capitol Hill Medical Center,MD,DEA7847975,CO,2016-04-30,ACTIVE,469,Y
1658241174,Emily,Flores,Orthopedics,Orthopedics,MID,Mid-Atlantic Medical Center,NP,DEA6579785,GA,2020-07-10,ACTIVE,1485,Y
1931191556,Jack,Smith,Urology,Urology,CO,Rock Creek Medical Office,MD,DEA3202714,MD,2018-07-18,ACTIVE,604,N
1050498517,Amanda,Young,Ophthalmology,Ophthalmology,NCAL,San Francisco Medical Center,PA,DEA8705473,GA,2021-02-11,ACTIVE,2486,Y
1233365806,Jonathan,Williams,ENT,ENT,NW,Westside Medical Center,MD,DEA8309166,OR,2014-12-11,INACTIVE,511,N
1043884907,Barbara,Hall,Rheumatology,Rheumatology,NW,Westside Medical Center,NP,DEA3700087,CA,2014-09-20,ACTIVE,1172,Y
1940640342,Samantha,Brown,Dermatology,Dermatology,NW,Interstate Medical Office,NP,DEA7203028,WA,2014-04-28,ACTIVE,680,Y
1703270877,Karen,Rodriguez,Neurology,Neurology,SCAL,Downey Medical Center,NP,DEA7363940,VA,2017-10-30,ACTIVE,1107,Y
1325382144,Catherine,Ramirez,Urology,Urology,SCAL,Fontana Medical Center,DO,DEA5862572,OR,2018-03-21,INACTIVE,1224,Y
1592004067,Kenneth,Allen,Surgery,Surgery,GA,Town Center Medical Office,PhD,DEA9053100,GA,2005-12-29,ACTIVE,694,Y
1853498448,Matthew,Morales,Emergency Medicine,Emergency Medicine,NCAL,Santa Clara Medical Center,MD,DEA3386419,OR,2021-10-05,ACTIVE,395,Y
1436695666,Gregory,Morris,Psychiatry,Psychiatry,HI,Moanalua Medical Center,DO,DEA4976352,CA,2007-10-11,INACTIVE,1679,Y
1009512893,Justin,Adams,Gastroenterology,Gastroenterology,MID,Mid-Atlantic Medical Center,MD,DEA4914780,CO,2008-08-13,ACTIVE,1801,N
1744857330,Kenneth,Diaz,Urology,Urology,NW,Westside Medical Center,RN,DEA4227695,DC,2007-03-26,ACTIVE,960,Y
1147920620,Emma,Campbell,Internal Medicine,Internal Medicine,HI,Moanalua Medical Center,MD,DEA1454361,CA,2012-12-19,ACTIVE,1619,Y
1286699072,Catherine,Morales,OB/GYN,OB/GYN,MAS,Tysons Corner Medical Center,RN,DEA7718016,CO,2008-01-07,ACTIVE,1797,Y
1411049028,Nancy,Hernandez,Radiology,Radiology,SCAL,San Diego Medical Center,LCSW,DEA8719210,VA,2012-12-11,ACTIVE,2370,N
1631647339,Mary,Wilson,Oncology,Oncology,HI,Maui Lani Medical Office,NP,DEA6730356,VA,2011-10-26,ACTIVE,891,Y
1785310341,Jason,Cruz,Gastroenterology,Gastroenterology,CO,Skyline Medical Center,DO,DEA8515463,VA,2008-11-16,ACTIVE,526,Y
1502996335,Helen,Johnson,Oncology,Oncology,HI,Maui Lani Medical Office,NP,DEA4723999,GA,2018-10-07,ACTIVE,2168,Y
1426187905,Catherine,Collins,Neurology,Neurology,GA,Town Center Medical Office,NP,DEA1575737,HI,2017-12-19,ACTIVE,1586,N
1188825064,Mark,Torres,Emergency Medicine,Emergency Medicine,HI,Maui Lani Medical Office,MD,DEA3718290,CA,2014-06-06,INACTIVE,223,Y
1555300096,Patrick,Evans,Urology,Urology,NW,Sunnyside Medical Center,MD,DEA2095895,CO,2019-04-16,ACTIVE,483,N
1674449310,George,Smith,Pulmonology,Pulmonology,GA,Town Center Medical Office,LCSW,DEA9092775,OR,2015-05-16,INACTIVE,1350,Y
1636456758,Raymond,Parker,Surgery,Surgery,CO,Franklin Medical Center,DO,DEA9231239,MD,2013-08-01,ACTIVE,292,N
1452635068,Samantha,Gonzalez,Urology,Urology,NW,Interstate Medical Office,PA,DEA9660676,HI,2016-04-23,ACTIVE,460,Y
1149553920,Katherine,Morris,Radiology,Radiology,SCAL,San Diego Medical Center,MD,DEA6991154,GA,2015-08-05,ACTIVE,793,N
1465455877,Nancy,Campbell,Surgery,Surgery,GA,Town Center Medical Office,MD,DEA9764657,DC,2011-05-30,ACTIVE,628,N
1843136921,Gary,Hernandez,Internal Medicine,Internal Medicine,NW,Interstate Medical Office,NP,DEA4071933,GA,2008-06-13,ACTIVE,2254,Y
1881555985,Anna,Robinson,Pulmonology,Pulmonology,MAS,Tysons Corner Medical Center,MD,DEA2841789,CO,2015-07-26,ACTIVE,1624,Y
1096239557,Anna,Morales,Oncology,Oncology,CO,Rock Creek Medical Office,MD,DEA2173805,OR,2022-10-28,ACTIVE,1273,Y
1255160008,Elizabeth,Lee,Cardiology,Cardiology,MAS,Tysons Corner Medical Center,MD,DEA9532465,MD,2014-04-21,ACTIVE,2096,Y
1495195587,Andrew,Clark,Nephrology,Nephrology,HI,Moanalua Medical Center,PhD,DEA3469421,MD,2013-06-02,ACTIVE,1802,N
1207746121,Gary,Carter,ENT,ENT,NCAL,Fremont Medical Center,NP,DEA8647431,CO,2008-09-21,ACTIVE,2195,Y
1500877520,Angela,Nguyen,Nephrology,Nephrology,CO,Rock Creek Medical Office,LCSW,DEA8254280,DC,2007-03-03,ACTIVE,1557,Y
1013453374,Elizabeth,Campbell,Internal Medicine,Internal Medicine,MID,Burke Medical Center,RN,DEA3266161,MD,2020-04-14,ON_LEAVE,1292,Y
1228788966,Katherine,Edwards,Surgery,Surgery,CO,Rock Creek Medical Office,MD,DEA3394191,OR,2016-08-11,ACTIVE,1460,N
1570645457,Jennifer,Moore,Surgery,Surgery,HI,Moanalua Medical Center,RN,DEA4430567,HI,2010-12-16,ACTIVE,2320,Y
1045278009,Kathleen,Clark,Nephrology,Nephrology,SCAL,Fontana Medical Center,MD,DEA5711466,GA,2005-04-13,ACTIVE,357,Y
1136817959,Brenda,Stewart,Pulmonology,Pulmonology,CO,Franklin Medical Center,DO,DEA7857649,OR,2017-12-08,ACTIVE,926,Y
1286725873,John,Adams,Pediatrics,Pediatrics,MID,Mid-Atlantic Medical Center,MD,DEA8754080,MD,2020-09-07,ACTIVE,2138,Y
1862526089,Carolyn,Reyes,Psychiatry,Psychiatry,HI,Maui Lani Medical Office,MD,DEA5496085,CO,2020-01-27,INACTIVE,595,Y
1036452950,Michael,Parker,Orthopedics,Orthopedics,NW,Sunnyside Medical Center,RN,DEA9922265,MD,2007-08-11,ACTIVE,2112,N
1278228534,Alexander,Cruz,Rheumatology,Rheumatology,CO,Franklin Medical Center,RN,DEA2809746,WA,2016-05-26,ON_LEAVE,1533,N
1434848674,Janet,Lopez,Pediatrics,Pediatrics,MAS,Tysons Corner Medical Center,MD,DEA3603796,CA,2021-02-01,INACTIVE,1825,Y
1272885550,Donna,Green,ENT,ENT,NCAL,San Francisco Medical Center,PhD,DEA8519417,VA,2010-06-30,INACTIVE,310,Y
1833339095,Katherine,Mitchell,Internal Medicine,Internal Medicine,NW,Westside Medical Center,PA,DEA4153741,GA,2011-02-06,INACTIVE,543,Y
1457500128,Sandra,Sanchez,Pulmonology,Pulmonology,MAS,Capitol Hill Medical Center,MD,DEA5895017,MD,2018-01-21,ACTIVE,2108,N
1509357074,Jeffrey,Allen,Psychiatry,Psychiatry,GA,Crescent Center,RN,DEA2312435,DC,2006-05-25,ACTIVE,336,N
1403169280,Paul,Diaz,Nephrology,Nephrology,HI,Moanalua Medical Center,MD,DEA8762338,VA,2019-09-23,ACTIVE,1600,Y
1320699775,Catherine,Carter,Rheumatology,Rheumatology,HI,Maui Lani Medical Office,PhD,DEA1434837,MD,2008-09-11,ACTIVE,1258,Y
1795618128,Ronald,Collins,Neurology,Neurology,HI,Moanalua Medical Center,MD,DEA8592751,CO,2018-07-06,ACTIVE,203,N
1149289551,Richard,Hall,Urology,Urology,HI,Maui Lani Medical Office,MD,DEA5688091,DC,2009-07-26,INACTIVE,508,N
1910196002,Christine,Stewart,Neurology,Neurology,CO,Franklin Medical Center,MD,DEA1955559,VA,2019-09-28,ACTIVE,1587,Y
1756869113,Edward,Gomez,Emergency Medicine,Emergency Medicine,HI,Maui Lani Medical Office,RN,DEA7518936,VA,2016-12-21,ACTIVE,1711,N
1161108143,Nancy,Morris,Pediatrics,Pediatrics,MID,Mid-Atlantic Medical Center,NP,DEA5854463,VA,2021-09-12,ACTIVE,1326,N
1440784456,Carolyn,Robinson,Oncology,Oncology,GA,Crescent Center,LCSW,DEA5701868,GA,2005-11-22,ACTIVE,1220,N
1519864324,Charles,Sanchez,Psychiatry,Psychiatry,MID,Burke Medical Center,MD,DEA9197891,WA,2013-06-27,INACTIVE,312,N
1317888442,Brian,Jackson,Neurology,Neurology,MAS,Capitol Hill Medical Center,MD,DEA7093744,DC,2008-08-14,ACTIVE,1109,Y
1728453374,Donna,Mitchell,Surgery,Surgery,NW,Sunnyside Medical Center,PA,DEA8999909,CO,2013-06-25,ACTIVE,810,N
1439063224,Jack,Roberts,Dermatology,Dermatology,CO,Franklin Medical Center,MD,DEA8411540,WA,2014-06-19,ACTIVE,1199,Y
1048822390,Gary,Edwards,Emergency Medicine,Emergency Medicine,NCAL,San Francisco Medical Center,PhD,DEA2970915,WA,2006-03-26,ACTIVE,563,N
1474455342,Anna,Reyes,Emergency Medicine,Emergency Medicine,MAS,Tysons Corner Medical Center,RN,DEA8261891,MD,2023-02-09,ACTIVE,444,Y
1456842714,Brian,Hernandez,Nephrology,Nephrology,NCAL,Fremont Medical Center,MD,DEA9175947,DC,2013-11-03,ACTIVE,289,Y
1704277886,David,Clark,Dermatology,Dermatology,CO,Rock Creek Medical Office,RN,DEA7415362,OR,2008-02-19,INACTIVE,2221,N
1623376359,Larry,Lopez,Pediatrics,Pediatrics,HI,Maui Lani Medical Office,MD,DEA8438723,GA,2022-11-25,ACTIVE,379,N
1672752253,Thomas,Adams,Neurology,Neurology,NCAL,Oakland Medical Center,NP,DEA2750664,WA,2007-03-07,ACTIVE,1042,Y
1840968156,Sarah,Evans,Orthopedics,Orthopedics,NW,Westside Medical Center,MD,DEA5387628,CA,2021-08-15,ACTIVE,2188,N
1251719142,Carol,Gonzalez,Ophthalmology,Ophthalmology,MAS,Tysons Corner Medical Center,MD,DEA4689823,CA,2019-03-28,ACTIVE,2072,N
1269289777,Mary,Diaz,Nephrology,Nephrology,GA,Town Center Medical Office,DO,DEA6795483,MD,2016-08-11,ACTIVE,1389,Y
1405452445,Justin,Torres,Dermatology,Dermatology,MAS,Tysons Corner Medical Center,MD,DEA8077860,VA,2017-11-30,ACTIVE,1698,Y
1057591935,Helen,Reyes,Endocrinology,Endocrinology,GA,Town Center Medical Office,RN,DEA3234953,MD,2023-10-24,ACTIVE,977,Y
1140863537,Joshua,Jackson,Radiology,Radiology,HI,Moanalua Medical Center,MD,DEA9352004,CO,2012-11-20,ACTIVE,1428,Y
1493722485,Frank,Wright,Rheumatology,Rheumatology,GA,Crescent Center,NP,DEA2883664,HI,2017-11-21,ACTIVE,742,N
1195583329,Andrew,Taylor,Oncology,Oncology,SCAL,Irvine Medical Center,MD,DEA9762640,MD,2015-03-29,ACTIVE,776,Y
1888560620,Deborah,White,Nephrology,Nephrology,CO,Franklin Medical Center,LCSW,DEA1985161,CA,2014-10-20,ACTIVE,1509,N
1760302735,George,Sanchez,Orthopedics,Orthopedics,GA,Town Center Medical Office,RN,DEA4230364,CA,2013-11-17,ACTIVE,2320,Y
1432908970,Carol,Sanchez,Surgery,Surgery,GA,Town Center Medical Office,MD,DEA8574006,DC,2005-08-18,ACTIVE,2409,Y
1321918638,David,Baker,Rheumatology,Rheumatology,HI,Maui Lani Medical Office,NP,DEA6053462,DC,2019-03-11,ACTIVE,1365,Y
1409348420,Paul,Johnson,Surgery,Surgery,MAS,Tysons Corner Medical Center,NP,DEA1821086,MD,2016-06-16,ACTIVE,2089,Y
1778281584,Amy,Jackson,Pulmonology,Pulmonology,CO,Rock Creek Medical Office,MD,DEA4588415,MD,2006-10-11,ACTIVE,962,Y
1533799013,Paul,Nelson,Neurology,Neurology,HI,Moanalua Medical Center,RN,DEA3630810,DC,2012-08-17,ACTIVE,1056,Y
1869906577,Jack,Moore,Rheumatology,Rheumatology,GA,Crescent Center,RN,DEA9977867,CO,2022-12-01,ACTIVE,742,Y
1059754511,Nancy,Anderson,Orthopedics,Orthopedics,NW,Sunnyside Medical Center,MD,DEA5194638,CA,2011-09-16,ACTIVE,1954,Y
1310126405,Anna,Murphy,Psychiatry,Psychiatry,MID,Burke Medical Center,MD,DEA2325555,OR,2020-05-15,ACTIVE,2496,N
1304347497,Brian,Hernandez,Nephrology,Nephrology,GA,Crescent Center,MD,DEA1984862,CO,2010-10-15,ACTIVE,2050,N
1452001815,Melissa,Martin,Pediatrics,Pediatrics,HI,Moanalua Medical Center,MD,DEA5502320,VA,2008-06-13,INACTIVE,731,Y
1574599991,Gregory,Clark,ENT,ENT,CO,Rock Creek Medical Office,PhD,DEA5215360,GA,2019-06-19,ACTIVE,1993,Y
1148878341,Ronald,Harris,Orthopedics,Orthopedics,SCAL,Fontana Medical Center,NP,DEA6885933,VA,2009-03-27,ACTIVE,743,Y
1874684003,Nicholas,Murphy,Oncology,Oncology,MAS,Tysons Corner Medical Center,RN,DEA1374589,OR,2011-02-04,ACTIVE,793,Y
1332443567,Sandra,Jackson,Nephrology,Nephrology,MAS,Tysons Corner Medical Center,RN,DEA9013279,CO,2007-07-07,ACTIVE,2021,Y
1827433005,Gary,Thompson,Orthopedics,Orthopedics,HI,Moanalua Medical Center,MD,DEA8273029,OR,2020-04-05,INACTIVE,801,Y
1991172530,Jack,Hernandez,Internal Medicine,Internal Medicine,HI,Maui Lani Medical Office,MD,DEA5852756,CA,2014-12-30,ACTIVE,2391,Y
1505015092,Gary,Turner,Orthopedics,Orthopedics,GA,Crescent Center,MD,DEA9223732,GA,2019-11-24,ACTIVE,2069,Y
1773448005,Carolyn,Morales,Pediatrics,Pediatrics,HI,Maui Lani Medical Office,PA,DEA2467059,MD,2008-09-23,ACTIVE,2404,N
1381824107,Timothy,Jones,Internal Medicine,Internal Medicine,HI,Maui Lani Medical Office,DO,DEA3700546,MD,2014-02-16,INACTIVE,2389,Y
1461947049,Steven,Nguyen,Nephrology,Nephrology,MAS,Tysons Corner Medical Center,MD,DEA9339352,CA,2010-02-26,ACTIVE,1315,Y
1767672377,Gregory,Lopez,Radiology,Radiology,NCAL,Fremont Medical Center,MD,DEA7355739,OR,2023-03-01,ACTIVE,2488,Y
1127570301,Catherine,Gonzalez,Oncology,Oncology,NW,Interstate Medical Office,RN,DEA7191612,CA,2021-12-12,ACTIVE,1752,Y
1604970437,Nancy,Lee,Rheumatology,Rheumatology,GA,Crescent Center,PhD,DEA4084787,CO,2012-09-19,ACTIVE,1644,Y
1645444982,Barbara,Murphy,OB/GYN,OB/GYN,SCAL,San Diego Medical Center,DO,DEA2639745,OR,2006-09-24,ACTIVE,975,N
1291958164,Alexander,Turner,Gastroenterology,Gastroenterology,CO,Skyline Medical Center,PA,DEA7515156,DC,2016-08-13,ACTIVE,1297,Y
1324953279,Helen,Cruz,Dermatology,Dermatology,NW,Westside Medical Center,MD,DEA6054791,DC,2011-03-21,ACTIVE,1056,N
1425707673,Charles,Harris,Urology,Urology,MAS,Tysons Corner Medical Center,DO,DEA6889293,CA,2020-01-17,ACTIVE,772,Y
1187393321,Nicholas,Lopez,Internal Medicine,Internal Medicine,GA,Crescent Center,DO,DEA9644881,VA,2006-08-13,ACTIVE,1340,N
1270714904,Kimberly,Harris,Cardiology,Cardiology,NW,Westside Medical Center,MD,DEA1918457,MD,2023-08-28,ACTIVE,1355,N
1480277103,Larry,Lewis,Radiology,Radiology,NCAL,Walnut Creek Medical Center,MD,DEA5785506,GA,2016-03-01,ACTIVE,1346,N
1160059825,Nicole,Moore,Internal Medicine,Internal Medicine,MID,Burke Medical Center,RN,DEA7628718,VA,2009-09-07,ACTIVE,476,Y
1894262481,Linda,Hill,OB/GYN,OB/GYN,NCAL,Oakland Medical Center,NP,DEA1712974,WA,2012-10-10,ACTIVE,513,N
1091798311,Matthew,Davis,Rheumatology,Rheumatology,GA,Crescent Center,MD,DEA3805370,OR,2008-05-12,ACTIVE,1424,Y
1765803847,Linda,Gonzalez,Endocrinology,Endocrinology,SCAL,Downey Medical Center,PA,DEA8897628,CA,2015-05-22,ACTIVE,1127,N
1451088151,Amanda,Adams,Nephrology,Nephrology,NCAL,Santa Clara Medical Center,NP,DEA8319414,OR,2009-02-23,ACTIVE,2284,Y
1294587348,Richard,Morris,Urology,Urology,GA,Town Center Medical Office,MD,DEA7648584,WA,2011-04-20,ON_LEAVE,778,N
1463865712,Kathleen,Green,OB/GYN,OB/GYN,MAS,Tysons Corner Medical Center,NP,DEA6536595,VA,2023-10-13,ACTIVE,1394,N
1408010557,Mark,Davis,Pulmonology,Pulmonology,CO,Skyline Medical Center,LCSW,DEA2917301,DC,2023-11-30,ACTIVE,1466,Y
1937867697,Margaret,Young,Dermatology,Dermatology,CO,Rock Creek Medical Office,MD,DEA7025198,CO,2013-04-01,ACTIVE,1278,Y
1959081224,Ronald,Lopez,Rheumatology,Rheumatology,HI,Moanalua Medical Center,MD,DEA6512695,HI,2009-12-05,ACTIVE,1100,Y
1378769358,Edward,Perez,Cardiology,Cardiology,SCAL,Downey Medical Center,MD,DEA6252545,MD,2022-03-30,INACTIVE,1839,N
1172670328,Jack,Lopez,Radiology,Radiology,NW,Westside Medical Center,NP,DEA4577776,OR,2013-04-18,ACTIVE,1697,N
1970385312,Pamela,Wilson,Cardiology,Cardiology,GA,Crescent Center,MD,DEA8295514,VA,2020-03-17,ACTIVE,2451,Y
1781724680,Nancy,Garcia,Surgery,Surgery,MID,Mid-Atlantic Medical Center,DO,DEA6973636,CA,2020-05-11,ACTIVE,1263,N
1455517225,Anna,Cruz,OB/GYN,OB/GYN,MID,Mid-Atlantic Medical Center,MD,DEA3953473,MD,2021-12-31,INACTIVE,410,N
1444902404,Stephanie,Miller,Neurology,Neurology,MAS,Capitol Hill Medical Center,RN,DEA3535524,WA,2013-04-12,ON_LEAVE,2273,Y
1259279945,Jason,Sanchez,Pediatrics,Pediatrics,GA,Crescent Center,MD,DEA7094479,CO,2019-12-02,ACTIVE,1327,Y
1972789749,Edward,Clark,Urology,Urology,GA,Crescent Center,DO,DEA1940450,VA,2020-08-16,ACTIVE,1158,Y
1693626770,David,Morales,Ophthalmology,Ophthalmology,NCAL,Oakland Medical Center,NP,DEA3675204,DC,2015-03-05,ACTIVE,1657,Y
1176579147,Joshua,Young,Radiology,Radiology,GA,Town Center Medical Office,LCSW,DEA7437698,GA,2008-12-25,ACTIVE,2129,Y
1610583932,Stephanie,Scott,Psychiatry,Psychiatry,SCAL,Irvine Medical Center,PA,DEA9279083,GA,2007-09-08,ACTIVE,296,N
1964765946,Gregory,Harris,Rheumatology,Rheumatology,NCAL,Santa Clara Medical Center,DO,DEA7917830,MD,2009-05-17,INACTIVE,2135,Y
1121986767,Nancy,Jones,Urology,Urology,MAS,Capitol Hill Medical Center,NP,DEA5664063,HI,2011-04-22,ACTIVE,1605,Y
1140189192,Mary,Sanchez,Gastroenterology,Gastroenterology,HI,Moanalua Medical Center,MD,DEA6840742,GA,2023-07-14,ACTIVE,887,Y
1882053470,Andrew,White,Internal Medicine,Internal Medicine,NCAL,Sacramento Medical Center,MD,DEA1659630,CO,2009-12-02,ACTIVE,2379,Y
1224930668,Angela,Gomez,Cardiology,Cardiology,HI,Maui Lani Medical Office,LCSW,DEA3600740,CO,2009-03-31,ACTIVE,362,Y
1410130969,Kenneth,Collins,Pediatrics,Pediatrics,MID,Burke Medical Center,MD,DEA3683194,DC,2018-03-24,ACTIVE,222,Y
1518668498,Karen,Cruz,Psychiatry,Psychiatry,HI,Maui Lani Medical Office,LCSW,DEA5804636,VA,2023-06-04,ACTIVE,1488,Y
1868650387,Raymond,Williams,Urology,Urology,NCAL,Fremont Medical Center,NP,DEA4081985,MD,2021-12-23,ACTIVE,1869,Y
1980179229,Anthony,King,Radiology,Radiology,NCAL,Walnut Creek Medical Center,DO,DEA3896753,VA,2017-05-18,ACTIVE,437,Y
1043981320,Susan,Stewart,Internal Medicine,Internal Medicine,MID,Mid-Atlantic Medical Center,LCSW,DEA6001712,MD,2020-07-20,ACTIVE,1025,Y
1273292029,Margaret,Martin,Neurology,Neurology,HI,Maui Lani Medical Office,MD,DEA6131603,MD,2011-12-27,ACTIVE,1657,Y
1600035311,Samantha,Morales,ENT,ENT,NW,Interstate Medical Office,MD,DEA7473340,HI,2018-08-12,ACTIVE,1206,N
1714530269,Matthew,Lee,Ophthalmology,Ophthalmology,NCAL,Walnut Creek Medical Center,DO,DEA4230622,VA,2014-02-13,ACTIVE,1385,Y
1906763694,Shirley,Garcia,Surgery,Surgery,HI,Moanalua Medical Center,RN,DEA6626115,WA,2022-09-18,ACTIVE,2052,Y
1623827357,Ashley,Diaz,Cardiology,Cardiology,GA,Crescent Center,NP,DEA9465136,CO,2007-03-14,ACTIVE,951,N
1571999891,Justin,Lopez,Internal Medicine,Internal Medicine,HI,Maui Lani Medical Office,DO,DEA9655975,OR,2023-04-15,ACTIVE,1251,Y
1799218501,Michael,Johnson,Gastroenterology,Gastroenterology,NCAL,Santa Clara Medical Center,MD,DEA4661161,OR,2014-06-19,ACTIVE,1662,N
1139900528,Justin,Jones,Ophthalmology,Ophthalmology,NCAL,Fremont Medical Center,RN,DEA7118391,HI,2017-03-06,ACTIVE,982,Y
1823040169,James,Rodriguez,Orthopedics,Orthopedics,SCAL,Los Angeles Medical Center,DO,DEA3326673,CO,2015-05-01,ACTIVE,1697,N
1148577183,Christine,Wright,Gastroenterology,Gastroenterology,SCAL,Riverside Medical Center,DO,DEA8901576,CO,2017-02-14,ACTIVE,2437,Y
1153144101,Jonathan,Young,Internal Medicine,Internal Medicine,HI,Moanalua Medical Center,MD,DEA5188073,DC,2014-04-21,ACTIVE,2074,N
1755109473,Edward,Robinson,Pediatrics,Pediatrics,NW,Westside Medical Center,PA,DEA7846004,OR,2020-09-09,ACTIVE,940,Y
1150840402,Joseph,Taylor,Psychiatry,Psychiatry,CO,Skyline Medical Center,PA,DEA2287850,MD,2013-06-01,ACTIVE,166,Y
